StatusSendyet
ViBLA
//No.	mist1	mist2	FAN	rhythmDrive	rhythmStop	StopWeightg	StopTimemin	intervalms	waittimems
1	100	0	90	1	0	1000	3	1000	10000
測定回数	測定時刻	重量g	経過時間s	重量差分g
35	2021/05/20 15:43:15	4951.2	35.9868251	3.3	
36	2021/05/20 15:43:16	4951.1	36.9892072	3.4	
37	2021/05/20 15:43:17	4951.0	37.9905899	3.5	
38	2021/05/20 15:43:18	4950.9	38.9949723	3.6	
39	2021/05/20 15:43:19	4950.8	39.9923567	3.7	
40	2021/05/20 15:43:20	4950.7	40.987743	3.8	
41	2021/05/20 15:43:21	4950.7	41.9881318	3.8	
42	2021/05/20 15:43:22	4950.6	42.9945015	3.9	
43	2021/05/20 15:43:23	4950.5	43.9918936	4.0	
44	2021/05/20 15:43:24	4950.4	44.989278	4.1	
45	2021/05/20 15:43:25	4950.3	45.9946596	4.2	
46	2021/05/20 15:43:26	4950.2	46.9880465	4.3	
47	2021/05/20 15:43:27	4950.1	47.9944264	4.4	
48	2021/05/20 15:43:28	4950.0	48.9888141	4.5	
49	2021/05/20 15:43:29	4949.9	49.9871985	4.6	
50	2021/05/20 15:43:30	4949.8	50.9855858	4.7	
51	2021/05/20 15:43:31	4949.7	51.9909644	4.8	
52	2021/05/20 15:43:32	4949.6	52.9953453	4.9	
53	2021/05/20 15:43:33	4949.6	53.9887328	4.9	
54	2021/05/20 15:43:34	4949.5	54.9851137	5.0	
55	2021/05/20 15:43:35	4949.4	55.9895004	5.1	
56	2021/05/20 15:43:36	4949.3	56.9888839	5.2	
57	2021/05/20 15:43:37	4949.2	57.9912663	5.3	
58	2021/05/20 15:43:38	4949.1	58.9866538	5.4	
59	2021/05/20 15:43:39	4949.0	59.9930333	5.5	
60	2021/05/20 15:43:40	4948.9	60.9874205	5.6	
61	2021/05/20 15:43:41	4948.8	61.9888047	5.7	
62	2021/05/20 15:43:42	4948.7	62.9881878	5.8	
63	2021/05/20 15:43:43	4948.6	63.9885717	5.9	
64	2021/05/20 15:43:44	4948.5	64.994951	6.0	
65	2021/05/20 15:43:45	4948.5	65.9903388	6.0	
66	2021/05/20 15:43:46	4948.4	66.9917212	6.1	
67	2021/05/20 15:43:47	4948.3	67.9871085	6.2	
68	2021/05/20 15:43:48	4948.2	68.9854923	6.3	
69	2021/05/20 15:43:49	4948.1	69.9938724	6.4	
70	2021/05/20 15:43:50	4948.0	70.9872589	6.5	
71	2021/05/20 15:43:51	4947.9	71.9866445	6.6	
72	2021/05/20 15:43:52	4947.9	72.9850295	6.6	
73	2021/05/20 15:43:53	4947.7	73.985412	6.8	
74	2021/05/20 15:43:54	4947.6	74.9927911	6.9	
75	2021/05/20 15:43:55	4947.5	75.9871798	7.0	
76	2021/05/20 15:43:56	4947.4	76.9855635	7.1	
77	2021/05/20 15:43:57	4947.4	77.9889458	7.1	
78	2021/05/20 15:43:58	4947.3	78.9953251	7.2	
79	2021/05/20 15:43:59	4947.2	79.9887127	7.3	
80	2021/05/20 15:44:00	4947.1	80.9861001	7.4	
81	2021/05/20 15:44:01	4947.0	81.9884793	7.5	
82	2021/05/20 15:44:02	4946.9	82.9938609	7.6	
83	2021/05/20 15:44:03	4946.8	83.9902477	7.7	
84	2021/05/20 15:44:04	4946.7	84.9896313	7.8	
85	2021/05/20 15:44:05	4946.6	85.9850179	7.9	
86	2021/05/20 15:44:06	4946.6	86.9903987	7.9	
87	2021/05/20 15:44:07	4946.4	87.9847863	8.1	
88	2021/05/20 15:44:08	4946.3	88.990167	8.2	
89	2021/05/20 15:44:09	4946.3	89.9865532	8.2	
90	2021/05/20 15:44:10	4946.2	90.989928	8.3	
91	2021/05/20 15:44:11	4946.1	91.9893183	8.4	
92	2021/05/20 15:44:12	4946.0	92.992695	8.5	
93	2021/05/20 15:44:13	4945.9	93.9860885	8.6	
94	2021/05/20 15:44:14	4945.8	94.9924685	8.7	
95	2021/05/20 15:44:15	4945.7	95.9908558	8.8	
96	2021/05/20 15:44:16	4945.6	96.9872395	8.9	
97	2021/05/20 15:44:17	4945.5	97.9946254	9.0	
98	2021/05/20 15:44:18	4945.4	98.9850095	9.1	
99	2021/05/20 15:44:19	4945.3	99.9853939	9.2	
100	2021/05/20 15:44:20	4945.3	100.9867757	9.2	
101	2021/05/20 15:44:21	4945.1	101.9931548	9.4	
102	2021/05/20 15:44:22	4945.0	102.9865438	9.5	
103	2021/05/20 15:44:23	4944.9	103.9869268	9.6	
104	2021/05/20 15:44:24	4944.9	104.9943054	9.6	
105	2021/05/20 15:44:25	4944.8	105.994689	9.7	
106	2021/05/20 15:44:26	4944.7	106.9870783	9.8	
107	2021/05/20 15:44:27	4944.6	107.991459	9.9	
108	2021/05/20 15:44:28	4944.5	108.9948343	10.0	
109	2021/05/20 15:44:29	4944.4	109.9872308	10.1	
110	2021/05/20 15:44:30	4944.3	110.9856143	10.2	
111	2021/05/20 15:44:31	4944.2	111.9869975	10.3	
112	2021/05/20 15:44:32	4944.1	112.9953756	10.4	
113	2021/05/20 15:44:33	4944.0	113.9857655	10.5	
114	2021/05/20 15:44:34	4943.9	114.9891475	10.6	
115	2021/05/20 15:44:35	4943.9	115.9955274	10.6	
116	2021/05/20 15:44:36	4943.7	116.9869163	10.8	
117	2021/05/20 15:44:37	4943.6	117.9932909	10.9	
118	2021/05/20 15:44:38	4943.6	118.988686	10.9	
119	2021/05/20 15:44:39	4943.5	119.9890668	11.0	
120	2021/05/20 15:44:40	4943.4	120.9854528	11.1	
121	2021/05/20 15:44:41	4943.3	121.9908344	11.2	
122	2021/05/20 15:44:42	4943.2	122.9852211	11.3	
123	2021/05/20 15:44:43	4943.1	123.9886021	11.4	
124	2021/05/20 15:44:44	4943.0	124.9859882	11.5	
125	2021/05/20 15:44:45	4942.9	125.990371	11.6	
126	2021/05/20 15:44:46	4942.8	126.9897533	11.7	
127	2021/05/20 15:44:47	4942.7	127.9911375	11.8	
128	2021/05/20 15:44:48	4942.6	128.9885218	11.9	
129	2021/05/20 15:44:49	4942.6	129.9859082	11.9	
130	2021/05/20 15:44:50	4942.4	130.9872912	12.1	
131	2021/05/20 15:44:51	4942.3	131.9876735	12.2	
132	2021/05/20 15:44:52	4942.3	132.9890575	12.2	
133	2021/05/20 15:44:53	4942.2	133.9854446	12.3	
134	2021/05/20 15:44:54	4942.1	134.9938212	12.4	
135	2021/05/20 15:44:55	4942.0	135.9912094	12.5	
136	2021/05/20 15:44:56	4941.9	136.9865932	12.6	
137	2021/05/20 15:44:57	4941.8	137.9929732	12.7	
138	2021/05/20 15:44:58	4941.7	138.9883604	12.8	
139	2021/05/20 15:44:59	4941.6	139.9847467	12.9	
140	2021/05/20 15:45:00	4941.5	140.9901273	13.0	
141	2021/05/20 15:45:01	4941.4	141.989511	13.1	
142	2021/05/20 15:45:02	4941.3	142.9908954	13.2	
143	2021/05/20 15:45:03	4941.2	143.9942762	13.3	
144	2021/05/20 15:45:04	4941.1	144.9916613	13.4	
145	2021/05/20 15:45:05	4941.0	145.9870434	13.5	
146	2021/05/20 15:45:06	4940.9	146.9864323	13.6	
147	2021/05/20 15:45:07	4940.8	147.9848167	13.7	
148	2021/05/20 15:45:08	4940.7	148.9852032	13.8	
149	2021/05/20 15:45:09	4940.6	149.9905814	13.9	
150	2021/05/20 15:45:10	4940.5	150.9949622	14.0	
151	2021/05/20 15:45:11	4940.4	151.9873534	14.1	
152	2021/05/20 15:45:12	4940.4	152.9947303	14.1	
153	2021/05/20 15:45:13	4940.3	153.9911165	14.2	
154	2021/05/20 15:45:14	4940.2	154.9885033	14.3	
155	2021/05/20 15:45:15	4940.1	155.9908848	14.4	
156	2021/05/20 15:45:16	4940.0	156.9862711	14.5	
157	2021/05/20 15:45:17	4939.9	157.9956495	14.6	
158	2021/05/20 15:45:18	4939.8	158.9910357	14.7	
159	2021/05/20 15:45:19	4939.7	159.9874217	14.8	
160	2021/05/20 15:45:20	4939.6	160.9888046	14.9	
161	2021/05/20 15:45:21	4939.5	161.9871895	15.0	
162	2021/05/20 15:45:22	4939.4	162.990571	15.1	
163	2021/05/20 15:45:23	4939.3	163.9909526	15.2	
164	2021/05/20 15:45:24	4939.2	164.9933375	15.3	
165	2021/05/20 15:45:25	4939.1	165.9917222	15.4	
166	2021/05/20 15:45:26	4939.0	166.9881083	15.5	
167	2021/05/20 15:45:27	4938.9	167.995487	15.6	
168	2021/05/20 15:45:28	4938.8	168.9868767	15.7	
169	2021/05/20 15:45:29	4938.7	169.9942558	15.8	
170	2021/05/20 15:45:30	4938.6	170.9906504	15.9	
171	2021/05/20 15:45:31	4938.6	171.9860283	15.9	
172	2021/05/20 15:45:32	4938.5	172.9924087	16.0	
173	2021/05/20 15:45:33	4938.4	173.9857966	16.1	
174	2021/05/20 15:45:34	4938.3	174.989178	16.2	
175	2021/05/20 15:45:35	4938.2	175.9895601	16.3	
176	2021/05/20 15:45:36	4938.1	176.9899454	16.4	
177	2021/05/20 15:45:37	4938.0	177.9913281	16.5	
178	2021/05/20 15:45:38	4937.9	178.99471	16.6	
179	2021/05/20 15:45:39	4937.8	179.9920953	16.7	
180	2021/05/20 15:45:40	4937.7	180.9854834	16.8	
9	100	0	90	1	0	1000	3	1000	0
測定回数	測定時刻	重量g	経過時間s	重量差分g
0	2021/05/20 15:45:42	4937.6	0.9993906	0.1	
1	2021/05/20 15:45:43	4937.5	2.0007738	0.2	
2	2021/05/20 15:45:44	4937.4	3.0001578	0.3	
3	2021/05/20 15:45:45	4937.3	3.996544	0.4	
4	2021/05/20 15:45:46	4937.2	4.9949288	0.5	
5	2021/05/20 15:45:47	4937.1	5.9983101	0.6	
6	2021/05/20 15:45:48	4937.0	6.9966898	0.7	
7	2021/05/20 15:45:49	4936.9	8.0000769	0.8	
8	2021/05/20 15:45:50	4936.8	8.9984616	0.9	
9	2021/05/20 15:45:51	4936.7	9.9948423	1.0	
10	2021/05/20 15:45:52	4936.6	11.0012223	1.1	
11	2021/05/20 15:45:53	4936.6	11.9926215	1.1	
